,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,cnt
5112,3,0,8,22,0,5,1,1,0.7,0.6515,0.65,0.2239,188
5113,3,0,8,23,0,5,1,1,0.68,0.6364,0.69,0.2239,139
5114,3,0,8,0,0,6,0,1,0.66,0.6061,0.78,0.19399999999999998,133
5115,3,0,8,1,0,6,0,1,0.66,0.6061,0.78,0.1642,67
5116,3,0,8,2,0,6,0,1,0.66,0.6061,0.78,0.2239,53
5117,3,0,8,3,0,6,0,2,0.66,0.6061,0.78,0.1642,42
5118,3,0,8,4,0,6,0,2,0.66,0.6061,0.83,0.1642,10
5119,3,0,8,5,0,6,0,1,0.64,0.5758,0.89,0.0896,6
5120,3,0,8,6,0,6,0,1,0.64,0.5758,0.89,0.1045,27
5121,3,0,8,7,0,6,0,1,0.68,0.6364,0.83,0.1642,63
5122,3,0,8,8,0,6,0,1,0.68,0.6364,0.83,0.1642,121
5123,3,0,8,9,0,6,0,1,0.74,0.6970000000000001,0.7,0.2239,215
5124,3,0,8,10,0,6,0,2,0.74,0.6970000000000001,0.7,0.2836,290
5125,3,0,8,11,0,6,0,1,0.78,0.7424,0.62,0.2239,349
5126,3,0,8,12,0,6,0,1,0.8,0.7576,0.55,0.2239,382
5127,3,0,8,13,0,6,0,2,0.8,0.7727,0.59,0.3284,441
5128,3,0,8,14,0,6,0,1,0.82,0.7727,0.52,0.2537,380
5129,3,0,8,15,0,6,0,2,0.84,0.8029999999999999,0.53,0.2537,362
5130,3,0,8,16,0,6,0,3,0.74,0.7121,0.79,0.1642,343
5131,3,0,8,17,0,6,0,3,0.74,0.7121,0.79,0.1642,149
5132,3,0,8,18,0,6,0,2,0.72,0.6970000000000001,0.79,0.4478,211
5133,3,0,8,19,0,6,0,3,0.72,0.7121,0.84,0.2537,171
5134,3,0,8,20,0,6,0,3,0.72,0.6970000000000001,0.79,0.2836,137
5135,3,0,8,21,0,6,0,2,0.7,0.6667,0.84,0.3284,114
5136,3,0,8,22,0,6,0,2,0.7,0.6667,0.84,0.3284,120
5137,3,0,8,23,0,6,0,3,0.7,0.6667,0.84,0.2836,108
5138,3,0,8,0,0,0,0,2,0.7,0.6667,0.84,0.2836,80
5139,3,0,8,1,0,0,0,2,0.7,0.6667,0.84,0.2537,73
5140,3,0,8,2,0,0,0,2,0.7,0.6667,0.84,0.2239,66
5141,3,0,8,3,0,0,0,2,0.7,0.6667,0.84,0.1343,32
5142,3,0,8,4,0,0,0,1,0.7,0.6667,0.84,0.1343,6
5143,3,0,8,5,0,0,0,1,0.7,0.6667,0.89,0.19399999999999998,5
5144,3,0,8,6,0,0,0,1,0.7,0.6667,0.89,0.1642,13
5145,3,0,8,7,0,0,0,1,0.7,0.6667,0.84,0.19399999999999998,39
5146,3,0,8,8,0,0,0,1,0.72,0.6970000000000001,0.79,0.19399999999999998,89
5147,3,0,8,9,0,0,0,1,0.76,0.7424,0.75,0.1045,184
5148,3,0,8,10,0,0,0,1,0.8,0.8029999999999999,0.66,0.1343,266
5149,3,0,8,11,0,0,0,1,0.82,0.8333,0.63,0.0,269
5150,3,0,8,12,0,0,0,1,0.9,0.8485,0.42,0.2985,370
5151,3,0,8,13,0,0,0,1,0.9,0.8485,0.42,0.2985,324
5152,3,0,8,14,0,0,0,1,0.86,0.8029999999999999,0.47,0.19399999999999998,322
5153,3,0,8,15,0,0,0,3,0.72,0.6970000000000001,0.74,0.2985,326
5154,3,0,8,16,0,0,0,3,0.72,0.6970000000000001,0.74,0.2985,193
5155,3,0,8,17,0,0,0,3,0.74,0.7121,0.74,0.6418,194
5156,3,0,8,18,0,0,0,1,0.72,0.6970000000000001,0.74,0.0896,229
5157,3,0,8,19,0,0,0,1,0.72,0.6970000000000001,0.79,0.1642,228
5158,3,0,8,20,0,0,0,1,0.72,0.7121,0.84,0.1343,183
5159,3,0,8,21,0,0,0,1,0.72,0.7121,0.84,0.1045,136
5160,3,0,8,22,0,0,0,1,0.7,0.6667,0.89,0.19399999999999998,103
5161,3,0,8,23,0,0,0,1,0.7,0.6667,0.79,0.1045,55
5162,3,0,8,0,0,1,1,1,0.7,0.6667,0.79,0.1045,30
5163,3,0,8,1,0,1,1,1,0.68,0.6364,0.83,0.1343,12
5164,3,0,8,2,0,1,1,1,0.66,0.5909,0.89,0.0,7
5165,3,0,8,3,0,1,1,1,0.66,0.5909,0.89,0.0,1
5166,3,0,8,4,0,1,1,1,0.66,0.5909,0.89,0.1045,10
5167,3,0,8,5,0,1,1,1,0.7,0.6667,0.79,0.0896,15
5168,3,0,8,6,0,1,1,1,0.7,0.6515,0.65,0.2836,95
5169,3,0,8,7,0,1,1,1,0.72,0.6818,0.62,0.2985,267
5170,3,0,8,8,0,1,1,1,0.74,0.6818,0.58,0.3284,349
5171,3,0,8,9,0,1,1,1,0.76,0.6970000000000001,0.55,0.3881,183
5172,3,0,8,10,0,1,1,1,0.8,0.7424,0.52,0.3881,124
5173,3,0,8,11,0,1,1,1,0.82,0.7424,0.48,0.3582,179
5174,3,0,8,12,0,1,1,1,0.82,0.7576,0.46,0.2537,182
5175,3,0,8,13,0,1,1,1,0.84,0.7576,0.44,0.2985,151
5176,3,0,8,14,0,1,1,1,0.82,0.7424,0.43,0.2985,150
5177,3,0,8,15,0,1,1,1,0.84,0.7576,0.41,0.2985,126
5178,3,0,8,16,0,1,1,1,0.86,0.7727,0.39,0.2836,282
5179,3,0,8,17,0,1,1,1,0.86,0.7727,0.39,0.1642,527
5180,3,0,8,18,0,1,1,1,0.84,0.7576,0.41,0.1343,529
5181,3,0,8,19,0,1,1,1,0.82,0.7424,0.43,0.1045,416
5182,3,0,8,20,0,1,1,1,0.8,0.7576,0.55,0.0,286
5183,3,0,8,21,0,1,1,1,0.76,0.7121,0.58,0.0896,186
5184,3,0,8,22,0,1,1,1,0.76,0.7121,0.58,0.1045,147
5185,3,0,8,23,0,1,1,1,0.74,0.6970000000000001,0.66,0.1045,72
5186,3,0,8,0,0,2,1,1,0.72,0.6970000000000001,0.79,0.1343,35
5187,3,0,8,1,0,2,1,1,0.72,0.6818,0.66,0.0,14
5188,3,0,8,2,0,2,1,1,0.72,0.6818,0.7,0.0,12
5189,3,0,8,3,0,2,1,1,0.72,0.6818,0.62,0.0,3
5190,3,0,8,4,0,2,1,1,0.7,0.6667,0.74,0.0,7
5191,3,0,8,5,0,2,1,1,0.7,0.6515,0.65,0.0896,30
5192,3,0,8,6,0,2,1,1,0.72,0.6667,0.64,0.0,101
5193,3,0,8,7,0,2,1,1,0.72,0.6970000000000001,0.74,0.1045,343
5194,3,0,8,8,0,2,1,1,0.74,0.6970000000000001,0.66,0.0,392
5195,3,0,8,9,0,2,1,2,0.78,0.7424,0.62,0.1343,175
5196,3,0,8,10,0,2,1,2,0.8,0.7727,0.59,0.2239,144
5197,3,0,8,11,0,2,1,1,0.8,0.7727,0.59,0.2239,149
5198,3,0,8,12,0,2,1,1,0.82,0.7879,0.56,0.19399999999999998,185
5199,3,0,8,13,0,2,1,1,0.84,0.7879,0.49,0.1642,175
5200,3,0,8,14,0,2,1,1,0.86,0.7879,0.44,0.2836,148
5201,3,0,8,15,0,2,1,1,0.86,0.7727,0.39,0.2836,164
5202,3,0,8,16,0,2,1,1,0.86,0.7727,0.39,0.2985,285
5203,3,0,8,17,0,2,1,1,0.8,0.7576,0.55,0.1642,532
5205,3,0,8,19,0,2,1,1,0.8,0.7424,0.49,0.1045,371
5206,3,0,8,20,0,2,1,1,0.8,0.7273,0.43,0.19399999999999998,292
5207,3,0,8,21,0,2,1,1,0.78,0.6970000000000001,0.46,0.2537,230
5208,3,0,8,22,0,2,1,1,0.78,0.6970000000000001,0.46,0.2985,155
5209,3,0,8,23,0,2,1,1,0.76,0.6818,0.48,0.2836,75
5210,3,0,8,0,0,3,1,1,0.74,0.6667,0.51,0.2239,37
5211,3,0,8,1,0,3,1,1,0.72,0.6667,0.54,0.19399999999999998,17
5212,3,0,8,2,0,3,1,1,0.72,0.6667,0.54,0.1642,11
5213,3,0,8,3,0,3,1,1,0.7,0.6515,0.58,0.1642,4
5214,3,0,8,4,0,3,1,1,0.7,0.6515,0.54,0.1343,5
5215,3,0,8,5,0,3,1,1,0.68,0.6364,0.61,0.0896,32
5216,3,0,8,6,0,3,1,1,0.68,0.6364,0.61,0.0,119
5217,3,0,8,7,0,3,1,1,0.7,0.6515,0.58,0.0896,305
5218,3,0,8,8,0,3,1,1,0.74,0.6667,0.51,0.19399999999999998,399
5219,3,0,8,9,0,3,1,1,0.76,0.6818,0.48,0.2239,180
5220,3,0,8,10,0,3,1,1,0.8,0.7273,0.43,0.2239,113
5221,3,0,8,11,0,3,1,1,0.8,0.7121,0.41,0.3881,149
5222,3,0,8,12,0,3,1,1,0.82,0.7273,0.38,0.2985,240
5223,3,0,8,13,0,3,1,1,0.82,0.7273,0.38,0.2836,191
5224,3,0,8,14,0,3,1,1,0.84,0.7273,0.34,0.3284,178
5225,3,0,8,15,0,3,1,1,0.86,0.7424,0.3,0.3284,194
5226,3,0,8,16,0,3,1,1,0.86,0.7424,0.26,0.2985,282
5228,3,0,8,18,0,3,1,1,0.82,0.7121,0.28,0.2985,559
5229,3,0,8,19,0,3,1,1,0.8,0.6970000000000001,0.26,0.2537,413
5230,3,0,8,20,0,3,1,1,0.76,0.6667,0.31,0.1343,312
5231,3,0,8,21,0,3,1,1,0.76,0.6667,0.33,0.1045,209
5232,3,0,8,22,0,3,1,1,0.74,0.6515,0.37,0.0,139
5233,3,0,8,23,0,3,1,1,0.74,0.6515,0.37,0.0896,108
5234,3,0,8,0,0,4,1,1,0.7,0.6364,0.45,0.1045,46
5235,3,0,8,1,0,4,1,1,0.7,0.6364,0.45,0.1343,26
5236,3,0,8,2,0,4,1,1,0.66,0.6212,0.54,0.1343,11
5237,3,0,8,3,0,4,1,1,0.64,0.6212,0.57,0.1343,9
5238,3,0,8,4,0,4,1,1,0.64,0.6212,0.57,0.1642,5
5239,3,0,8,5,0,4,1,1,0.64,0.6212,0.61,0.19399999999999998,25
5240,3,0,8,6,0,4,1,1,0.62,0.6061,0.65,0.1642,106
5241,3,0,8,7,0,4,1,1,0.66,0.6212,0.54,0.1343,307
5242,3,0,8,8,0,4,1,1,0.7,0.6364,0.45,0.1642,390
5243,3,0,8,9,0,4,1,1,0.72,0.6515,0.39,0.2239,197
5244,3,0,8,10,0,4,1,1,0.74,0.6515,0.37,0.2537,132
5245,3,0,8,11,0,4,1,1,0.76,0.6667,0.35,0.2537,187
5246,3,0,8,12,0,4,1,1,0.78,0.6818,0.31,0.2537,214
5247,3,0,8,13,0,4,1,1,0.76,0.6667,0.31,0.2239,217
5248,3,0,8,14,0,4,1,1,0.8,0.6970000000000001,0.29,0.0,142
5249,3,0,8,15,0,4,1,1,0.8,0.6970000000000001,0.29,0.2985,178
5250,3,0,8,16,0,4,1,1,0.8,0.6970000000000001,0.27,0.19399999999999998,298
5253,3,0,8,19,0,4,1,1,0.74,0.6515,0.35,0.19399999999999998,371
5254,3,0,8,20,0,4,1,1,0.72,0.6515,0.37,0.1343,288
5255,3,0,8,21,0,4,1,1,0.7,0.6515,0.48,0.0896,206
5256,3,0,8,22,0,4,1,1,0.7,0.6515,0.48,0.0,157
5257,3,0,8,23,0,4,1,1,0.66,0.6212,0.5,0.1642,127
5258,3,0,8,0,0,5,1,1,0.64,0.6212,0.53,0.1642,65
5259,3,0,8,1,0,5,1,1,0.64,0.6212,0.53,0.1343,23
5260,3,0,8,2,0,5,1,1,0.62,0.6212,0.57,0.19399999999999998,15
5261,3,0,8,3,0,5,1,1,0.62,0.6212,0.53,0.1642,9
5262,3,0,8,4,0,5,1,1,0.62,0.6212,0.53,0.1343,5
5263,3,0,8,5,0,5,1,1,0.6,0.6212,0.56,0.1343,26
5264,3,0,8,6,0,5,1,1,0.62,0.6212,0.5,0.1343,76
5265,3,0,8,7,0,5,1,1,0.64,0.6212,0.44,0.1642,264
5266,3,0,8,8,0,5,1,1,0.68,0.6364,0.39,0.2239,426
5267,3,0,8,9,0,5,1,1,0.72,0.6515,0.34,0.1343,205
5268,3,0,8,10,0,5,1,1,0.74,0.6515,0.33,0.1045,130
5269,3,0,8,11,0,5,1,1,0.76,0.6667,0.29,0.0,156
5270,3,0,8,12,0,5,1,1,0.8,0.6970000000000001,0.27,0.0,222
5271,3,0,8,13,0,5,1,1,0.78,0.6818,0.29,0.0896,253
5272,3,0,8,14,0,5,1,1,0.8,0.6970000000000001,0.29,0.19399999999999998,186
5273,3,0,8,15,0,5,1,1,0.8,0.6970000000000001,0.29,0.1642,249
5274,3,0,8,16,0,5,1,1,0.82,0.7121,0.28,0.0,334
5275,3,0,8,17,0,5,1,1,0.82,0.7121,0.26,0.0,516
5276,3,0,8,18,0,5,1,1,0.76,0.6818,0.4,0.2985,465
5277,3,0,8,19,0,5,1,1,0.74,0.6667,0.42,0.2239,385
5278,3,0,8,20,0,5,1,1,0.72,0.6515,0.42,0.2239,287
5279,3,0,8,21,0,5,1,1,0.7,0.6515,0.48,0.1343,226
5280,3,0,8,22,0,5,1,1,0.68,0.6364,0.51,0.0,231
5281,3,0,8,23,0,5,1,1,0.68,0.6364,0.51,0.0,151
5282,3,0,8,0,0,6,0,1,0.68,0.6364,0.51,0.1045,84
5283,3,0,8,1,0,6,0,2,0.68,0.6364,0.57,0.0896,77
5284,3,0,8,2,0,6,0,1,0.68,0.6364,0.57,0.0,74
5285,3,0,8,3,0,6,0,1,0.66,0.6212,0.65,0.1343,27
5286,3,0,8,4,0,6,0,2,0.64,0.6061,0.73,0.1343,10
5287,3,0,8,5,0,6,0,1,0.64,0.6061,0.73,0.1045,18
5288,3,0,8,6,0,6,0,1,0.64,0.6061,0.73,0.0896,22
5289,3,0,8,7,0,6,0,2,0.66,0.6212,0.74,0.19399999999999998,44
5290,3,0,8,8,0,6,0,2,0.7,0.6515,0.65,0.1642,118
5291,3,0,8,9,0,6,0,2,0.7,0.6667,0.74,0.1642,208
5292,3,0,8,10,0,6,0,2,0.72,0.6970000000000001,0.74,0.2239,260
5293,3,0,8,11,0,6,0,2,0.74,0.6970000000000001,0.7,0.19399999999999998,314
5294,3,0,8,12,0,6,0,2,0.66,0.5909,0.89,0.1642,421
5295,3,0,8,13,0,6,0,2,0.74,0.7121,0.74,0.3284,153
5296,3,0,8,14,0,6,0,1,0.74,0.6970000000000001,0.7,0.2537,259
5297,3,0,8,15,0,6,0,3,0.68,0.6364,0.79,0.3582,358
5298,3,0,8,16,0,6,0,2,0.7,0.6667,0.74,0.2836,281
5299,3,0,8,17,0,6,0,2,0.72,0.6970000000000001,0.74,0.2537,269
5300,3,0,8,18,0,6,0,1,0.7,0.6667,0.74,0.2239,292
5301,3,0,8,19,0,6,0,2,0.68,0.6364,0.79,0.2836,237
5302,3,0,8,20,0,6,0,2,0.68,0.6364,0.83,0.2239,183
5303,3,0,8,21,0,6,0,2,0.68,0.6364,0.83,0.3881,167
5304,3,0,8,22,0,6,0,2,0.68,0.6364,0.83,0.3881,154
5305,3,0,8,23,0,6,0,2,0.66,0.6061,0.83,0.3284,120
5306,3,0,8,0,0,0,0,3,0.66,0.6061,0.83,0.2985,90
5307,3,0,8,1,0,0,0,3,0.64,0.5758,0.89,0.2239,73
5308,3,0,8,2,0,0,0,3,0.64,0.5758,0.89,0.2239,62
5309,3,0,8,3,0,0,0,2,0.64,0.5606,0.94,0.2537,27
5310,3,0,8,4,0,0,0,3,0.64,0.5606,0.94,0.19399999999999998,3
5311,3,0,8,5,0,0,0,2,0.64,0.5606,0.94,0.1642,10
5312,3,0,8,6,0,0,0,2,0.64,0.5606,0.94,0.1045,6
5313,3,0,8,7,0,0,0,2,0.66,0.5909,0.89,0.19399999999999998,24
5314,3,0,8,8,0,0,0,2,0.66,0.5909,0.89,0.2836,41
5315,3,0,8,9,0,0,0,3,0.66,0.5909,0.89,0.2836,103
5316,3,0,8,10,0,0,0,1,0.7,0.6667,0.79,0.2239,183
5317,3,0,8,11,0,0,0,1,0.7,0.6667,0.79,0.19399999999999998,198
5318,3,0,8,12,0,0,0,2,0.7,0.6667,0.79,0.2239,281
5319,3,0,8,13,0,0,0,1,0.72,0.6970000000000001,0.74,0.2537,377
5320,3,0,8,14,0,0,0,1,0.74,0.6970000000000001,0.7,0.19399999999999998,370
5321,3,0,8,15,0,0,0,1,0.74,0.6970000000000001,0.66,0.19399999999999998,331
5322,3,0,8,16,0,0,0,1,0.74,0.6970000000000001,0.66,0.1642,292
5323,3,0,8,17,0,0,0,1,0.76,0.7121,0.62,0.1343,329
5324,3,0,8,18,0,0,0,1,0.74,0.6970000000000001,0.66,0.1642,347
5325,3,0,8,19,0,0,0,1,0.72,0.6970000000000001,0.74,0.2239,259
5326,3,0,8,20,0,0,0,1,0.7,0.6667,0.84,0.1642,193
5327,3,0,8,21,0,0,0,3,0.6,0.5455,0.88,0.4925,155
5328,3,0,8,22,0,0,0,3,0.6,0.5455,0.88,0.4925,39
5329,3,0,8,23,0,0,0,3,0.6,0.5606,0.83,0.0,27
5330,3,0,8,0,0,1,1,3,0.6,0.5455,0.88,0.0896,25
5331,3,0,8,1,0,1,1,2,0.6,0.5455,0.88,0.1343,10
5332,3,0,8,2,0,1,1,2,0.6,0.5606,0.83,0.0,3
5333,3,0,8,3,0,1,1,1,0.6,0.5606,0.83,0.19399999999999998,7
5334,3,0,8,4,0,1,1,1,0.6,0.5606,0.83,0.1343,5
5335,3,0,8,5,0,1,1,2,0.6,0.5455,0.88,0.19399999999999998,17
5336,3,0,8,6,0,1,1,1,0.6,0.5455,0.88,0.2537,90
5337,3,0,8,7,0,1,1,1,0.6,0.5455,0.88,0.2537,258
5338,3,0,8,8,0,1,1,1,0.64,0.5909,0.78,0.3284,355
5339,3,0,8,9,0,1,1,1,0.64,0.5909,0.78,0.3284,222
5340,3,0,8,10,0,1,1,1,0.68,0.6364,0.69,0.2836,141
5341,3,0,8,11,0,1,1,2,0.72,0.6818,0.62,0.2537,153
5342,3,0,8,12,0,1,1,1,0.74,0.6818,0.58,0.2836,178
5343,3,0,8,13,0,1,1,1,0.78,0.7121,0.52,0.2836,193
5344,3,0,8,14,0,1,1,1,0.74,0.6818,0.55,0.0896,151
5345,3,0,8,15,0,1,1,3,0.74,0.6818,0.55,0.2985,182
5346,3,0,8,16,0,1,1,1,0.74,0.6818,0.55,0.3284,283
5347,3,0,8,17,0,1,1,1,0.74,0.6667,0.51,0.2836,530
5348,3,0,8,18,0,1,1,1,0.7,0.6515,0.65,0.19399999999999998,483
5349,3,0,8,19,0,1,1,1,0.7,0.6515,0.65,0.0,397
5350,3,0,8,20,0,1,1,1,0.66,0.6212,0.74,0.1343,285
5351,3,0,8,21,0,1,1,1,0.66,0.6212,0.65,0.19399999999999998,184
5352,3,0,8,22,0,1,1,1,0.66,0.6212,0.69,0.2537,98
5353,3,0,8,23,0,1,1,1,0.64,0.6061,0.69,0.2239,88
5354,3,0,8,0,0,2,1,1,0.64,0.6061,0.69,0.1045,31
5355,3,0,8,1,0,2,1,1,0.64,0.6061,0.69,0.1642,16
5356,3,0,8,2,0,2,1,1,0.62,0.5909,0.73,0.2239,4
5357,3,0,8,3,0,2,1,1,0.62,0.5909,0.73,0.2239,6
5358,3,0,8,4,0,2,1,1,0.64,0.6061,0.69,0.2985,5
5359,3,0,8,5,0,2,1,1,0.62,0.5909,0.73,0.2836,30
5360,3,0,8,6,0,2,1,1,0.62,0.5909,0.73,0.3284,119
5361,3,0,8,7,0,2,1,1,0.64,0.6061,0.69,0.2537,346
5362,3,0,8,8,0,2,1,1,0.7,0.6515,0.58,0.4478,441
5363,3,0,8,9,0,2,1,1,0.68,0.6364,0.61,0.2836,198
5364,3,0,8,10,0,2,1,1,0.7,0.6515,0.58,0.3881,111
5365,3,0,8,11,0,2,1,1,0.74,0.6667,0.51,0.2239,150
5366,3,0,8,12,0,2,1,1,0.76,0.6818,0.48,0.3284,162
5367,3,0,8,13,0,2,1,1,0.76,0.6818,0.48,0.2985,192
5368,3,0,8,14,0,2,1,1,0.76,0.6818,0.45,0.4179,182
5369,3,0,8,15,0,2,1,1,0.8,0.7121,0.41,0.2985,159
5370,3,0,8,16,0,2,1,1,0.8,0.7121,0.41,0.2239,303
5373,3,0,8,19,0,2,1,1,0.74,0.6667,0.48,0.19399999999999998,376
5374,3,0,8,20,0,2,1,1,0.74,0.6667,0.51,0.0,280
5375,3,0,8,21,0,2,1,1,0.72,0.6667,0.54,0.0,215
5376,3,0,8,22,0,2,1,1,0.7,0.6515,0.61,0.0,152
5377,3,0,8,23,0,2,1,1,0.66,0.6212,0.65,0.1343,77
5378,3,0,8,0,0,3,1,1,0.66,0.6212,0.69,0.0896,24
5379,3,0,8,1,0,3,1,1,0.64,0.6061,0.73,0.1642,14
5380,3,0,8,2,0,3,1,1,0.66,0.6212,0.69,0.0,6
5381,3,0,8,3,0,3,1,1,0.64,0.5909,0.78,0.0,5
5382,3,0,8,4,0,3,1,1,0.64,0.6061,0.73,0.0,5
5383,3,0,8,5,0,3,1,1,0.64,0.6061,0.73,0.0,28
5384,3,0,8,6,0,3,1,1,0.62,0.5909,0.78,0.0,105
5385,3,0,8,7,0,3,1,1,0.66,0.6212,0.65,0.0896,308
5386,3,0,8,8,0,3,1,1,0.7,0.6515,0.54,0.1642,487
5387,3,0,8,9,0,3,1,1,0.74,0.6667,0.48,0.0896,209
5388,3,0,8,10,0,3,1,1,0.76,0.6818,0.43,0.0896,118
5389,3,0,8,11,0,3,1,1,0.78,0.6970000000000001,0.43,0.1045,128
5390,3,0,8,12,0,3,1,1,0.8,0.7273,0.43,0.2836,189
5391,3,0,8,13,0,3,1,1,0.8,0.7121,0.41,0.19399999999999998,176
5392,3,0,8,14,0,3,1,1,0.82,0.7273,0.36,0.1642,192
5393,3,0,8,15,0,3,1,1,0.8,0.7273,0.43,0.1343,159
5394,3,0,8,16,0,3,1,1,0.82,0.7424,0.43,0.2239,300
5395,3,0,8,17,0,3,1,1,0.8,0.7424,0.49,0.2239,552
5396,3,0,8,18,0,3,1,1,0.76,0.6970000000000001,0.55,0.2537,556
5397,3,0,8,19,0,3,1,1,0.76,0.6970000000000001,0.55,0.2239,347
5398,3,0,8,20,0,3,1,1,0.74,0.6818,0.58,0.2537,280
5399,3,0,8,21,0,3,1,1,0.72,0.6818,0.62,0.2239,230
5400,3,0,8,22,0,3,1,1,0.7,0.6515,0.65,0.19399999999999998,171
5401,3,0,8,23,0,3,1,1,0.7,0.6515,0.65,0.2836,105
5402,3,0,8,0,0,4,1,1,0.68,0.6364,0.65,0.1343,56
5403,3,0,8,1,0,4,1,2,0.66,0.6212,0.65,0.1642,24
5404,3,0,8,2,0,4,1,1,0.66,0.6212,0.65,0.2239,6
5405,3,0,8,3,0,4,1,1,0.66,0.6212,0.69,0.2836,6
5406,3,0,8,4,0,4,1,1,0.64,0.6061,0.73,0.2239,9
5407,3,0,8,5,0,4,1,1,0.64,0.5909,0.78,0.2836,27
5408,3,0,8,6,0,4,1,2,0.64,0.5909,0.78,0.2537,103
5409,3,0,8,7,0,4,1,1,0.64,0.5909,0.78,0.2985,308
5410,3,0,8,8,0,4,1,1,0.66,0.6212,0.74,0.2836,420
5411,3,0,8,9,0,4,1,1,0.72,0.6818,0.66,0.2537,228
5412,3,0,8,10,0,4,1,1,0.74,0.6970000000000001,0.66,0.2537,129
5413,3,0,8,11,0,4,1,1,0.76,0.7121,0.58,0.2537,141
5414,3,0,8,12,0,4,1,1,0.8,0.7424,0.52,0.2836,173
5415,3,0,8,13,0,4,1,1,0.8,0.7424,0.52,0.3582,187
5416,3,0,8,14,0,4,1,1,0.82,0.7576,0.46,0.3284,182
5417,3,0,8,15,0,4,1,1,0.8,0.7273,0.46,0.3582,174
5418,3,0,8,16,0,4,1,1,0.8,0.7273,0.46,0.3582,245
5419,3,0,8,17,0,4,1,3,0.8,0.7273,0.46,0.2985,409
5420,3,0,8,18,0,4,1,3,0.76,0.6970000000000001,0.55,0.2537,274
5421,3,0,8,19,0,4,1,1,0.66,0.6061,0.83,0.1045,141
5422,3,0,8,20,0,4,1,1,0.66,0.6061,0.83,0.1045,165
5423,3,0,8,21,0,4,1,2,0.68,0.6364,0.79,0.0,149
5424,3,0,8,22,0,4,1,2,0.7,0.6667,0.74,0.1045,135
5425,3,0,8,23,0,4,1,2,0.7,0.6667,0.74,0.1343,114
5426,3,0,8,0,0,5,1,3,0.68,0.6364,0.69,0.19399999999999998,62
5427,3,0,8,1,0,5,1,3,0.64,0.5758,0.89,0.0,20
5428,3,0,8,2,0,5,1,3,0.64,0.5758,0.83,0.0,8
5429,3,0,8,3,0,5,1,1,0.64,0.5909,0.78,0.0,3
5430,3,0,8,4,0,5,1,1,0.64,0.5758,0.83,0.0,8
5431,3,0,8,5,0,5,1,1,0.64,0.5758,0.83,0.0,17
5432,3,0,8,6,0,5,1,1,0.64,0.5758,0.83,0.0,93
5433,3,0,8,7,0,5,1,2,0.66,0.6061,0.83,0.0896,263
5434,3,0,8,8,0,5,1,2,0.66,0.6061,0.83,0.0,398
5435,3,0,8,9,0,5,1,1,0.7,0.6515,0.65,0.1343,218
5436,3,0,8,10,0,5,1,1,0.72,0.6818,0.62,0.0896,165
5437,3,0,8,11,0,5,1,2,0.72,0.6818,0.66,0.0896,165
5438,3,0,8,12,0,5,1,2,0.74,0.6818,0.62,0.0896,222
5439,3,0,8,13,0,5,1,2,0.76,0.7121,0.62,0.19399999999999998,232
5440,3,0,8,14,0,5,1,1,0.78,0.7273,0.55,0.19399999999999998,220
5441,3,0,8,15,0,5,1,1,0.8,0.7424,0.49,0.1045,222
5442,3,0,8,16,0,5,1,1,0.8,0.7424,0.49,0.0,327
5443,3,0,8,17,0,5,1,1,0.76,0.7121,0.58,0.5224,527
5444,3,0,8,18,0,5,1,1,0.76,0.7121,0.58,0.5224,425
5445,3,0,8,19,0,5,1,3,0.62,0.5909,0.73,0.4627,165
5446,3,0,8,20,0,5,1,3,0.62,0.5758,0.83,0.2985,58
5447,3,0,8,21,0,5,1,1,0.62,0.5758,0.83,0.1343,107
5448,3,0,8,22,0,5,1,1,0.6,0.5455,0.88,0.1343,122
5449,3,0,8,23,0,5,1,2,0.6,0.5455,0.88,0.0896,106
5450,3,0,8,0,0,6,0,1,0.6,0.5455,0.88,0.0,128
5451,3,0,8,1,0,6,0,1,0.62,0.5758,0.83,0.0,47
5452,3,0,8,2,0,6,0,1,0.62,0.5909,0.78,0.0,69
5453,3,0,8,3,0,6,0,1,0.62,0.5909,0.78,0.0,51
5454,3,0,8,4,0,6,0,2,0.6,0.5455,0.88,0.0,7
5455,3,0,8,5,0,6,0,1,0.6,0.5606,0.83,0.0,8
5456,3,0,8,6,0,6,0,2,0.6,0.5606,0.83,0.1343,24
5457,3,0,8,7,0,6,0,1,0.62,0.5758,0.83,0.0,44
5458,3,0,8,8,0,6,0,1,0.66,0.6212,0.69,0.0,133
5459,3,0,8,9,0,6,0,1,0.7,0.6515,0.65,0.0,190
5460,3,0,8,10,0,6,0,1,0.72,0.6818,0.62,0.1045,306
5461,3,0,8,11,0,6,0,1,0.72,0.6667,0.58,0.0,338
5462,3,0,8,12,0,6,0,1,0.74,0.6818,0.58,0.1343,409
5463,3,0,8,13,0,6,0,1,0.76,0.6970000000000001,0.55,0.1343,378
5464,3,0,8,14,0,6,0,1,0.8,0.7424,0.49,0.19399999999999998,375
5465,3,0,8,15,0,6,0,1,0.8,0.7273,0.43,0.19399999999999998,390
5466,3,0,8,16,0,6,0,1,0.8,0.7273,0.46,0.19399999999999998,373
5467,3,0,8,17,0,6,0,1,0.8,0.7424,0.49,0.19399999999999998,383
5468,3,0,8,18,0,6,0,1,0.76,0.7121,0.58,0.2537,394
